Date,ID,Title,Artist,ISRC,Playcount,,
10/8/2021,1096693441,YN Jay X YSR Gramz - Chain (Official Video),YN Jay,,59533,,
10/8/2021,1096790830,$uede - I Ain't Gon Lie,SANBERNARDINOFOO,,40466,,
10/8/2021,1097095393,Round Here,Calboy,,58215,,
10/8/2021,1096434493,Heat of the Moment,Tink,,51274,,
10/8/2021,1096819033,Bruno Mars, Anderson .Paak,,737163,,
10/8/2021,1096020397,Money Mitch - Shordy,187.Chubb,,195380,,
10/8/2021,1096064194,Paper Route EMPIRE & Key Glock - Freeze Tag,Young Dolph,,37285,,
10/8/2021,1096482115,Trenches (Remix) [feat. Polo G],Morray,,66655,,
10/8/2021,1092990871,What About Me? (prod. joshwa),xenoswrld,,44652,,
10/8/2021,1096143226,?Everywhereigo - Baby Sosa?,Mikeemorton,,172455,,
10/8/2021,1096440847,Regret,Tink,,41654,,
10/8/2021,1094733508,Toosii - mercedez pt.2,Toosii,,64657,,
10/8/2021,1095474598,Street Team,Fredo_bang,,80760,,
10/8/2021,1087125739,dnd (prod. cgm + ninetyniiine + 4am),wolfacejoeyy,,37258,,
10/8/2021,1099546222,Jack Harlow, Pooh Shiesty - SUVs (Black on Black),,846356,,
10/8/2021,1099069351,Volv�t. Aventura,Bad Bunny,,180321,,
10/8/2021,1098859645,Worried Forever - Juice WRLD,Jarad WRLD,,148840,,
10/8/2021,1099204012,Volv�ventura,91727,,,,
10/8/2021,1098008203,AI Playboi Carti - Price Tag (Long Ago)(Prod. Zeuz Makes Music) YOUTUBE VID OUT NOW,Zeuz Makes Music,,92178,,
10/8/2021,1099500973,Xo Tour Life Remix (Prod. SeanRova & j6 & SeemBandz),Pasto Flocco,,37568,,
10/8/2021,1099637341,Yeat - Heres A Bell (Extended Snippet),the new underground !,,164355,,
10/8/2021,1099506169,Los Angeles,3ohBlack,,86598,,
10/8/2021,1100807359,Lil Tecca - Repeat It feat. Gunna,Lil Tecca ?,,254809,,
10/8/2021,1100827495,Hotboii - Hail Mary,Yodda3x,,115037,,
10/8/2021,1101147535,Kodak Black Ft. Rod Wave - Before I Go (FAST),DJ Fetti Fee Kodak Black,,69854,,
10/8/2021,1100663020,Best Friends 4L (feat. Lil Tjay),YNW Melly,,115334,,
10/8/2021,1101083560,OFF THE GRID (DONDA) FT. Playboi Carti,Lovemikey,,92045,,
10/8/2021,1100280550,Grupo Firme - Ya Superame .mp3,MG Records,,90769,,
10/8/2021,1101119260,The Weeknd - Take My Breath,The Weeknd,,76780,,
10/8/2021,1100931775,Lose,KSI,,136539,,
11/8/2021,1092488809,Lil Xxel, Tyga,,1757592,,
11/8/2021,1093551154,One Sided,brysontiller,,653935,,
11/8/2021,1092197221,Lil Tecca - Money On Me,Lil Tecca ?,,866607,,
11/8/2021,1095398428,Runnin' ft. ScHoolboy Q,Isaiah Rashad,,223877,,
11/8/2021,1092517174,Comfortable (Feat. Luh Kel & Alehn),Nevi,,880993,,
11/8/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,3035215,,
11/8/2021,1090451293,Kodak Black - Senseless,rapcomeup,,,,
11/8/2021,1094558545,BEST FOR ME,The Kid LAROI.,,296721,,
11/8/2021,1094545435,Just For Me - Pink Pantheress,?,,,,
11/8/2021,1094560576,LONELY AND F*CKED UP,The Kid LAROI.,,285065,,
11/8/2021,1094556463,I DON'T KNOW,The Kid LAROI.,,242164,,
11/8/2021,1094558554,ATTENTION,The Kid LAROI.,,235241,,
11/8/2021,1094555320,ABOUT YOU,The Kid LAROI.,,223675,,
11/8/2021,1091006467,NOT SOBER (feat. Polo G & Stunna Gambino),The Kid LAROI.,,1364275,,
11/8/2021,1091891896,B Lovee - IYKYK,Mr. Tuned-In V2,,963113,,
11/8/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,6779914,,
11/8/2021,1094558740,SITUATION,The Kid LAROI.,,184964,,
11/8/2021,1095244408,Fadaei - Fatehe,Mahdyar,,1069729,,
11/8/2021,1093021315,Butterfly Doors [prod.Katlightning],Onlybino,,294654,,
11/8/2021,1093837507,You Proof -Morgan Wallen,Pj Suso,,320883,,
11/8/2021,1090690882,Over The Top (feat. Drake),Smiley,,1448152,,
11/8/2021,1092663892,Rock N Roll,Ken Carson,,310136,,
11/8/2021,1092456118,Pinkpantheress - Just For Me/Wipe Your Tears (Slowed+reverb)(unreleased),Fatherslows,,624423,,
11/8/2021,1095500029,Iron On Me,Tay Ball,,102348,,
11/8/2021,1093750504,Travis Scott - Escape Plan,cvistian,,200526,,
11/8/2021,1095499570,Lock On,Tay Ball,,80814,,
11/8/2021,1091007133,STILL CHOSE YOU (feat. Mustard),The Kid LAROI.,,695022,,
11/8/2021,1091006440,SAME ENERGY,The Kid LAROI.,,625089,,
11/8/2021,1091007469,OVER YOU,The Kid LAROI.,,598650,,
11/8/2021,1095156739,babysosa everywhere i go ORIGINAL NOT SLOWED/REVERB,Alex Singh,,203112,,
11/8/2021,1092591202,Big Bad Wolf (feat. YG),OHGEESY,,195285,,
11/8/2021,1094272348,Lil Uzi Vert - All Alone (Pink Tape),uziupdatess,,91410,,
11/8/2021,1095499318,Make It Sell (OG),Tay Ball,,74317,,
11/8/2021,1092450058,Waves (feat. Gunna & Polo G),Gunna,,360899,,
11/8/2021,1094724829,Send That Shot! Ft Summrs (prod goyxrd & mingo),Desire,,99384,,
11/8/2021,1094112259,lil uzi vert - all alone/tantrum snippet (rolling loud) (pink tape),cartier thug,,75139,,
11/8/2021,1093450813,Bezan,Hichkas,,622714,,
11/8/2021,1095503677,Dark Arts,Juice WRLD,,104064,,
11/8/2021,1092663859,Clutch,Ken Carson,,156262,,
11/8/2021,1091007352,BAD NEWS,The Kid LAROI.,,396143,,
11/8/2021,1091007037,DON'T LEAVE ME (feat. G Herbo & Lil Durk),The Kid LAROI.,,383946,,
11/8/2021,1094114812,lil uzi vert - all alone/tantrum snippet HQ (rolling loud)(pink tape),cartier thug,,60682,,
11/8/2021,1092663910,Run + Ran,Ken Carson,,148477,,
11/8/2021,1092566866,Sometimes (prod. Bruferr Beatz),2Floody,,257473,,
11/8/2021,1095492748,Juice WRLD - Iron on me,Ahmad Al-Maq,,54124,,
11/8/2021,1088088901,Gyalis (Remix),A BOOGIE WIT DA HOODIE,,932446,,
11/8/2021,1092663922,Hella,Ken Carson,,136890,,
11/8/2021,1096091140,lucki - want me dead prod brentrambo,underw6ter,,50061,,
11/8/2021,1092663856,Who's Next,Ken Carson,,112763,,
11/8/2021,1092009340,Austin prod. plutobeatz bayley seanbaby,Kankan,,179489,,
11/8/2021,1092663889,Change,Ken Carson,,124530,,
11/8/2021,1091057986,just for me - pink pantheress,jordan,,454858,,
11/8/2021,1095276757,BABYXSOSA - EVERYWHEREIGO (TikTok Remix) Everywhere I go they all know my name(+ lyrics),8D Vibes,,215878,,
11/8/2021,1095313027,Rio Da Yung OG - Ghetto Free (feat. Peezy) (Official Video),Rio Da Yung OG,,75692,,
11/8/2021,1095491446,Juice WRLD- Dark Arts,Ahmad Al-Maq,,35161,,
11/8/2021,1094741185,THEDEVILMYOP,DONDA SNIPPETS,,,,
11/8/2021,1095503812,Iron On Me,Juice WRLD,,162519,,
11/8/2021,1091687017,Kickback- KBLAST,daddy_,,282433,,
11/8/2021,1092663877,Party All Day,Ken Carson,,83130,,
11/8/2021,1092663874,Shake,Ken Carson,,87234,,
11/8/2021,1092501604,Young Dolph, Key Glock & Paper Route EMPIRE (feat. Snupe Bandz) - Blu Boyz,,111878,,
11/8/2021,1093220905,Episode 457 | ,The Joe Budden Podcast,,42643,,
11/8/2021,1092508498,Yung Bleu & A Boogie Wit Da Hoodie - Ghetto Love Birds,yung bleu,,99324,,
11/8/2021,1090557217,My Shit,Bizzy Banks,,273747,,
11/8/2021,1094436343,Drake - Over The Top (Drake Only),Da Plugg,,26797,,
11/8/2021,1094135734,EVERYWHEREIGO <33 -BABY SOSA,kamryn lenise,,24709,,
11/8/2021,1095508045,????? ???? - ???? ???? [???? ?? / ????? ?????],Good?ibes?,,92445,,
11/8/2021,1093231921,Over The Top (Only Drake),antho,,82060,,
11/8/2021,1092510118,Angels Never Cry (feat. MoneyBagg Yo & Kodak Black),yung bleu,,94220,,
11/8/2021,1094411422,Lil Uzi Vert - Rage Music,TrapLife KB,,49110,,
11/8/2021,1092663883,Till I Die,Ken Carson,,74723,,
11/8/2021,1092458569,TIME TRAVEL,ZaeHD & CEO,,85670,,
11/8/2021,1094172529,Mohead Mike Ft Big Boogie-PTPOM,DJB4ndo,,121065,,
11/8/2021,1089187933,Wat U Sed (feat. Iamdoechii & Kal Banx),Isaiah Rashad,,883526,,
11/8/2021,1093495045,2KBABY - unconditional love remix,2KBABY,,60526,,
11/8/2021,1092591070,Genesis,Bizzy Banks,,73779,,
11/8/2021,1093694893,Goat Sidhu Moosewala,MOOSETAPE,,491065,,
11/8/2021,1093190287,Kodak Black - Senseless,Cuisinenlean,,,,
11/8/2021,1092590845,Sturdy30,Bizzy Banks,,72799,,
11/8/2021,1096504597,Happier Than Ever,Billie Eilish,,831407,,
11/8/2021,1096506949,Getting Older,Billie Eilish,,288001,,
11/8/2021,1096503583,I Didn't Change My Number,Billie Eilish,,205900,,
11/8/2021,1096503472,Billie Bossa Nova,Billie Eilish,,195276,,
11/8/2021,1096504279,Oxytocin,Billie Eilish,,188151,,
11/8/2021,1096617778,Cloud9*,K suave,,82448,,
11/8/2021,1096774384,Sullivan King x Subtronics - Take Flight,Subtronics,,56973,,
11/8/2021,1096411390,DaBaby - Giving What It's Supposed To Give,Zone Soundz,,141474,,
11/8/2021,1096502872,GOLDWING,Billie Eilish,,134492,,
11/8/2021,1096503619,Halley's Comet,Billie Eilish,,160838,,
11/8/2021,1096774831,Soon,Johnny Yukon,,177650,,
11/8/2021,1096778647,Wat  want (prod. Benjicold),Yeat,,null,,
11/8/2021,1096653319,Senseless,Kodak Black,,567668,,
11/8/2021,1096505509,Male Fantasy,Billie Eilish,,156341,,
11/8/2021,1096502482,OverHeated,Billie Eilish,,118278,,
11/8/2021,1096503190,Everybody Dies,Billie Eilish,,125237,,
11/8/2021,1096503484,Not My Responsibility,Billie Eilish,,99981,,
11/8/2021,1095304702,Quin NFN - DAWM,Ehvo ????,,82221,,
11/8/2021,1097169118,Famous (Prod. TwonTwon),Bankroll Blockaye ?,,299218,,
11/8/2021,1096576771,Jail Blues,Fredo_bang,,38156,,
11/8/2021,1090322692,Lil TJAY - Forever (Official Audio),NLE Choppa,,98497,,
11/8/2021,1095171184,Toosii, Hotboii - let me know,,95123,,
11/8/2021,1095803596,Lil Uzi Vert - Rage Music (@MUTEME  On IG),MuteMe,,127628,,
11/8/2021,1096055182,Paper Route EMPIRE & Key Glock - Mister Glock 2,Young Dolph,,111567,,
11/8/2021,1095171112,Toosii, Fivio Foreign - spin music,,130160,,
11/8/2021,1094555845,From The Garden (feat. Lil Uzi Vert),Isaiah Rashad,,154831,,
11/8/2021,1094732944,Toosii - same as I used to be,Toosii,,84157,,
11/8/2021,1096064074,Paper Route EMPIRE, Key Glock & Gucci Mane - I Do This,,70332,,
11/8/2021,1094733130,Toosii - got damn,Toosii,,80696,,
11/8/2021,1096064302,Paper Route EMPIRE, Key Glock & Snupe Bandz - Bandaid,,48106,,
11/8/2021,1095690478,RL Grime & Baauer - Fallaway,RL Grime,,42039,,
11/8/2021,1095875431,Eladio Carrion, J Balvin,,61780,,
11/8/2021,1094733409,Toosii - what i'm on,Toosii,,72787,,
11/8/2021,1096712014,Foulin Da Plug!,dakota,,22282,,
11/8/2021,1096055470,Paper Route EMPIRE & Young Dolph - Talking To My Scale,Young Dolph,,77104,,
11/8/2021,1097362093,Baby X Sosa - Every where I go (tiktok remix) Everywhere i go they all know my name,G????h????o????s????t????,,197689,,
11/8/2021,1096693441,YN Jay X YSR Gramz - Chain (Official Video),YN Jay,,63271,,
11/8/2021,1096790830,$uede - I Ain't Gon Lie,SANBERNARDINOFOO,,42948,,
11/8/2021,1097095393,Round Here,Calboy,,61576,,
11/8/2021,1096434493,Heat of the Moment,Tink,,54559,,
11/8/2021,1096819033,Bruno Mars, Anderson .Paak,,836756,,
11/8/2021,1096020397,Money Mitch - Shordy,187.Chubb,,214558,,
11/8/2021,1096064194,Paper Route EMPIRE & Key Glock - Freeze Tag,Young Dolph,,39352,,
11/8/2021,1096482115,Trenches (Remix) [feat. Polo G],Morray,,70848,,
11/8/2021,1092990871,What About Me? (prod. joshwa),xenoswrld,,46803,,
11/8/2021,1096143226,?Everywhereigo - Baby Sosa?,Mikeemorton,,191903,,
11/8/2021,1096440847,Regret,Tink,,46136,,
11/8/2021,1094733508,Toosii - mercedez pt.2,Toosii,,67639,,
11/8/2021,1095474598,Street Team,Fredo_bang,,87803,,
11/8/2021,1087125739,dnd (prod. cgm + ninetyniiine + 4am),wolfacejoeyy,,39649,,
11/8/2021,1099546222,Jack Harlow, Pooh Shiesty - SUVs (Black on Black),,1018232,,
11/8/2021,1099069351,Volv�t. Aventura,Bad Bunny,,203852,,
11/8/2021,1098859645,Worried Forever - Juice WRLD,Jarad WRLD,,167301,,
11/8/2021,1099204012,Volv�ventura,103871,,,,
11/8/2021,1098008203,AI Playboi Carti - Price Tag (Long Ago)(Prod. Zeuz Makes Music) YOUTUBE VID OUT NOW,Zeuz Makes Music,,97138,,
11/8/2021,1099500973,Xo Tour Life Remix (Prod. SeanRova & j6 & SeemBandz),Pasto Flocco,,39848,,
11/8/2021,1099637341,Yeat - Heres A Bell (Extended Snippet),the new underground !,,195172,,
11/8/2021,1099506169,Los Angeles,3ohBlack,,103624,,
11/8/2021,1100807359,Lil Tecca - Repeat It feat. Gunna,Lil Tecca ?,,340027,,
11/8/2021,1100827495,Hotboii - Hail Mary,Yodda3x,,146059,,
11/8/2021,1101147535,Kodak Black Ft. Rod Wave - Before I Go (FAST),DJ Fetti Fee Kodak Black,,84062,,
11/8/2021,1100663020,Best Friends 4L (feat. Lil Tjay),YNW Melly,,161358,,
11/8/2021,1101083560,OFF THE GRID (DONDA) FT. Playboi Carti,Lovemikey,,,,
11/8/2021,1100280550,Grupo Firme - Ya Superame .mp3,MG Records,,122032,,
11/8/2021,1101119260,The Weeknd - Take My Breath,The Weeknd,,94681,,
11/8/2021,1100931775,Lose,KSI,,176519,,
11/8/2021,1101398509,Joey Melrose - kk (Prod. Pinkgrillz88),Joey Melrose,,62360,,
11/8/2021,1092488809,Lil Xxel, Tyga,,1775774,,
11/8/2021,1093551154,One Sided,brysontiller,,664324,,
11/8/2021,1092197221,Lil Tecca - Money On Me,Lil Tecca ?,,890298,,
11/8/2021,1095398428,Runnin' ft. ScHoolboy Q,Isaiah Rashad,,229736,,
11/8/2021,1092517174,Comfortable (Feat. Luh Kel & Alehn),Nevi,,926834,,
11/8/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,3188907,,
11/8/2021,1090451293,Kodak Black - Senseless,rapcomeup,,,,
11/8/2021,1094558545,BEST FOR ME,The Kid LAROI.,,305573,,
11/8/2021,1094545435,Just For Me - Pink Pantheress,?,,,,
11/8/2021,1094560576,LONELY AND F*CKED UP,The Kid LAROI.,,294747,,
11/8/2021,1094556463,I DON'T KNOW,The Kid LAROI.,,249508,,
11/8/2021,1094558554,ATTENTION,The Kid LAROI.,,242392,,
11/8/2021,1094555320,ABOUT YOU,The Kid LAROI.,,230658,,
11/8/2021,1091006467,NOT SOBER (feat. Polo G & Stunna Gambino),The Kid LAROI.,,1409719,,
11/8/2021,1091891896,B Lovee - IYKYK,Mr. Tuned-In V2,,1027371,,
11/8/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,6922205,,
11/8/2021,1094558740,SITUATION,The Kid LAROI.,,190435,,
11/8/2021,1095244408,Fadaei - Fatehe,Mahdyar,,1082238,,
11/8/2021,1093021315,Butterfly Doors [prod.Katlightning],Onlybino,,301597,,
11/8/2021,1093837507,You Proof -Morgan Wallen,Pj Suso,,341723,,
11/8/2021,1090690882,Over The Top (feat. Drake),Smiley,,1539178,,
11/8/2021,1092663892,Rock N Roll,Ken Carson,,320032,,
11/8/2021,1092456118,Pinkpantheress - Just For Me/Wipe Your Tears (Slowed+reverb)(unreleased),Fatherslows,,644392,,
11/8/2021,1095500029,Iron On Me,Tay Ball,,105903,,
11/8/2021,1093750504,Travis Scott - Escape Plan,cvistian,,206200,,
11/8/2021,1095499570,Lock On,Tay Ball,,83245,,
11/8/2021,1091007133,STILL CHOSE YOU (feat. Mustard),The Kid LAROI.,,714857,,
11/8/2021,1091006440,SAME ENERGY,The Kid LAROI.,,641986,,
11/8/2021,1091007469,OVER YOU,The Kid LAROI.,,613205,,
11/8/2021,1095156739,babysosa everywhere i go ORIGINAL NOT SLOWED/REVERB,Alex Singh,,205850,,
11/8/2021,1092591202,Big Bad Wolf (feat. YG),OHGEESY,,200161,,
11/8/2021,1094272348,Lil Uzi Vert - All Alone (Pink Tape),uziupdatess,,94609,,
11/8/2021,1095499318,Make It Sell (OG),Tay Ball,,76513,,
11/8/2021,1092450058,Waves (feat. Gunna & Polo G),Gunna,,376102,,
11/8/2021,1094724829,Send That Shot! Ft Summrs (prod goyxrd & mingo),Desire,,105709,,
11/8/2021,1094112259,lil uzi vert - all alone/tantrum snippet (rolling loud) (pink tape),cartier thug,,78309,,
11/8/2021,1093450813,Bezan,Hichkas,,628211,,
11/8/2021,1095503677,Dark Arts,Juice WRLD,,110740,,
11/8/2021,1092663859,Clutch,Ken Carson,,160569,,
11/8/2021,1091007352,BAD NEWS,The Kid LAROI.,,405556,,
11/8/2021,1091007037,DON'T LEAVE ME (feat. G Herbo & Lil Durk),The Kid LAROI.,,393236,,
11/8/2021,1094114812,lil uzi vert - all alone/tantrum snippet HQ (rolling loud)(pink tape),cartier thug,,63765,,
11/8/2021,1092663910,Run + Ran,Ken Carson,,152911,,
11/8/2021,1092566866,Sometimes (prod. Bruferr Beatz),2Floody,,268413,,
11/8/2021,1095492748,Juice WRLD - Iron on me,Ahmad Al-Maq,,55670,,
11/8/2021,1088088901,Gyalis (Remix),A BOOGIE WIT DA HOODIE,,954469,,
11/8/2021,1092663922,Hella,Ken Carson,,140918,,
11/8/2021,1096091140,lucki - want me dead prod brentrambo,underw6ter,,51665,,
11/8/2021,1092663856,Who's Next,Ken Carson,,115526,,
11/8/2021,1092009340,Austin prod. plutobeatz bayley seanbaby,Kankan,,185399,,
11/8/2021,1092663889,Change,Ken Carson,,128436,,
11/8/2021,1091057986,just for me - pink pantheress,jordan,,481588,,
11/8/2021,1095276757,BABYXSOSA - EVERYWHEREIGO (TikTok Remix) Everywhere I go they all know my name(+ lyrics),8D Vibes,,227727,,
11/8/2021,1095313027,Rio Da Yung OG - Ghetto Free (feat. Peezy) (Official Video),Rio Da Yung OG,,78769,,
11/8/2021,1095491446,Juice WRLD- Dark Arts,Ahmad Al-Maq,,36470,,
11/8/2021,1094741185,THEDEVILMYOP,DONDA SNIPPETS,,,,
11/8/2021,1095503812,Iron On Me,Juice WRLD,,175661,,
11/8/2021,1091687017,Kickback- KBLAST,daddy_,,296717,,
11/8/2021,1092663877,Party All Day,Ken Carson,,84968,,
11/8/2021,1092663874,Shake,Ken Carson,,89363,,
11/8/2021,1092501604,Young Dolph, Key Glock & Paper Route EMPIRE (feat. Snupe Bandz) - Blu Boyz,,115138,,
11/8/2021,1093220905,Episode 457 | ,The Joe Budden Podcast,,42775,,
11/8/2021,1092508498,Yung Bleu & A Boogie Wit Da Hoodie - Ghetto Love Birds,yung bleu,,102802,,
11/8/2021,1090557217,My Shit,Bizzy Banks,,281650,,
11/8/2021,1094436343,Drake - Over The Top (Drake Only),Da Plugg,,27182,,
11/8/2021,1094135734,EVERYWHEREIGO <33 -BABY SOSA,kamryn lenise,,24865,,
11/8/2021,1095508045,????? ???? - ???? ???? [???? ?? / ????? ?????],Good?ibes?,,99010,,
11/8/2021,1093231921,Over The Top (Only Drake),antho,,84636,,
11/8/2021,1092510118,Angels Never Cry (feat. MoneyBagg Yo & Kodak Black),yung bleu,,97948,,
11/8/2021,1094411422,Lil Uzi Vert - Rage Music,TrapLife KB,,49427,,
11/8/2021,1092663883,Till I Die,Ken Carson,,76494,,
11/8/2021,1092458569,TIME TRAVEL,ZaeHD & CEO,,90896,,
11/8/2021,1094172529,Mohead Mike Ft Big Boogie-PTPOM,DJB4ndo,,131018,,
11/8/2021,1089187933,Wat U Sed (feat. Iamdoechii & Kal Banx),Isaiah Rashad,,923484,,
11/8/2021,1093495045,2KBABY - unconditional love remix,2KBABY,,62445,,
11/8/2021,1092591070,Genesis,Bizzy Banks,,76273,,
11/8/2021,1093694893,Goat Sidhu Moosewala,MOOSETAPE,,504259,,
11/8/2021,1093190287,Kodak Black - Senseless,Cuisinenlean,,,,
11/8/2021,1092590845,Sturdy30,Bizzy Banks,,75389,,
11/8/2021,1096504597,Happier Than Ever,Billie Eilish,,890509,,
11/8/2021,1096506949,Getting Older,Billie Eilish,,295686,,
11/8/2021,1096503583,I Didn't Change My Number,Billie Eilish,,212567,,
11/8/2021,1096503472,Billie Bossa Nova,Billie Eilish,,203191,,
11/8/2021,1096504279,Oxytocin,Billie Eilish,,196181,,
11/8/2021,1096617778,Cloud9*,K suave,,85024,,
11/8/2021,1096774384,Sullivan King x Subtronics - Take Flight,Subtronics,,59569,,
11/8/2021,1096411390,DaBaby - Giving What It's Supposed To Give,Zone Soundz,,149072,,
11/8/2021,1096502872,GOLDWING,Billie Eilish,,139564,,
11/8/2021,1096503619,Halley's Comet,Billie Eilish,,168001,,
11/8/2021,1096774831,Soon,Johnny Yukon,,189868,,
11/8/2021,1096778647,Wat  want (prod. Benjicold),Yeat,,null,,
11/8/2021,1096653319,Senseless,Kodak Black,,635949,,
11/8/2021,1096505509,Male Fantasy,Billie Eilish,,163834,,
11/8/2021,1096502482,OverHeated,Billie Eilish,,123071,,
11/8/2021,1096503190,Everybody Dies,Billie Eilish,,130567,,
11/8/2021,1096503484,Not My Responsibility,Billie Eilish,,103628,,
11/8/2021,1095304702,Quin NFN - DAWM,Ehvo ????,,86255,,
11/8/2021,1097169118,Famous (Prod. TwonTwon),Bankroll Blockaye ?,,311292,,
11/8/2021,1096576771,Jail Blues,Fredo_bang,,39547,,
11/8/2021,1090322692,Lil TJAY - Forever (Official Audio),NLE Choppa,,104124,,
11/8/2021,1095171184,Toosii, Hotboii - let me know,,99608,,
11/8/2021,1095803596,Lil Uzi Vert - Rage Music (@MUTEME  On IG),MuteMe,,135557,,
11/8/2021,1096055182,Paper Route EMPIRE & Key Glock - Mister Glock 2,Young Dolph,,117970,,
11/8/2021,1095171112,Toosii, Fivio Foreign - spin music,,136814,,
11/8/2021,1094555845,From The Garden (feat. Lil Uzi Vert),Isaiah Rashad,,164163,,
11/8/2021,1094732944,Toosii - same as I used to be,Toosii,,87979,,
11/8/2021,1096064074,Paper Route EMPIRE, Key Glock & Gucci Mane - I Do This,,73921,,
11/8/2021,1094733130,Toosii - got damn,Toosii,,84384,,
11/8/2021,1096064302,Paper Route EMPIRE, Key Glock & Snupe Bandz - Bandaid,,50410,,
11/8/2021,1095690478,RL Grime & Baauer - Fallaway,RL Grime,,43323,,
11/8/2021,1095875431,Eladio Carrion, J Balvin,,65626,,
11/8/2021,1094733409,Toosii - what i'm on,Toosii,,75860,,
11/8/2021,1096712014,Foulin Da Plug!,dakota,,23490,,
11/8/2021,1096055470,Paper Route EMPIRE & Young Dolph - Talking To My Scale,Young Dolph,,81041,,
11/8/2021,1097362093,Baby X Sosa - Every where I go (tiktok remix) Everywhere i go they all know my name,G????h????o????s????t????,,209239,,
11/8/2021,1096693441,YN Jay X YSR Gramz - Chain (Official Video),YN Jay,,66730,,
11/8/2021,1096790830,$uede - I Ain't Gon Lie,SANBERNARDINOFOO,,45210,,
11/8/2021,1097095393,Round Here,Calboy,,64514,,
11/8/2021,1096434493,Heat of the Moment,Tink,,57614,,
11/8/2021,1096819033,Bruno Mars, Anderson .Paak,,923424,,
11/8/2021,1096020397,Money Mitch - Shordy,187.Chubb,,233371,,
11/8/2021,1096064194,Paper Route EMPIRE & Key Glock - Freeze Tag,Young Dolph,,41265,,
11/8/2021,1096482115,Trenches (Remix) [feat. Polo G],Morray,,74767,,
11/8/2021,1092990871,What About Me? (prod. joshwa),xenoswrld,,48331,,
11/8/2021,1096143226,?Everywhereigo - Baby Sosa?,Mikeemorton,,210748,,
11/8/2021,1096440847,Regret,Tink,,49822,,
11/8/2021,1094733508,Toosii - mercedez pt.2,Toosii,,70543,,
11/8/2021,1095474598,Street Team,Fredo_bang,,93717,,
11/8/2021,1087125739,dnd (prod. cgm + ninetyniiine + 4am),wolfacejoeyy,,42066,,
11/8/2021,1099546222,Jack Harlow, Pooh Shiesty - SUVs (Black on Black),,1178139,,
11/8/2021,1099069351,Volv�t. Aventura,Bad Bunny,,224893,,
11/8/2021,1098859645,Worried Forever - Juice WRLD,Jarad WRLD,,183481,,
11/8/2021,1099204012,Volv�ventura,115606,,,,
11/8/2021,1098008203,AI Playboi Carti - Price Tag (Long Ago)(Prod. Zeuz Makes Music) YOUTUBE VID OUT NOW,Zeuz Makes Music,,100957,,
11/8/2021,1099500973,Xo Tour Life Remix (Prod. SeanRova & j6 & SeemBandz),Pasto Flocco,,41913,,
11/8/2021,1099637341,Yeat - Heres A Bell (Extended Snippet),the new underground !,,218535,,
11/8/2021,1099506169,Los Angeles,3ohBlack,,118878,,
11/8/2021,1100807359,Lil Tecca - Repeat It feat. Gunna,Lil Tecca ?,,427994,,
11/8/2021,1100827495,Hotboii - Hail Mary,Yodda3x,,173699,,
11/8/2021,1101147535,Kodak Black Ft. Rod Wave - Before I Go (FAST),DJ Fetti Fee Kodak Black,,95920,,
11/8/2021,1100663020,Best Friends 4L (feat. Lil Tjay),YNW Melly,,204237,,
11/8/2021,1101083560,OFF THE GRID (DONDA) FT. Playboi Carti,Lovemikey,,,,
12/8/2021,1092488809,Lil Xxel, Tyga,,1786853,,
12/8/2021,1093551154,One Sided,brysontiller,,675868,,
12/8/2021,1092197221,Lil Tecca - Money On Me,Lil Tecca ?,,914878,,
12/8/2021,1095398428,Runnin' ft. ScHoolboy Q,Isaiah Rashad,,237113,,
12/8/2021,1092517174,Comfortable (Feat. Luh Kel & Alehn),Nevi,,977856,,
12/8/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,3353139,,
12/8/2021,1090451293,Kodak Black - Senseless,rapcomeup,,,,
12/8/2021,1094558545,BEST FOR ME,The Kid LAROI.,,314963,,
12/8/2021,1094545435,Just For Me - Pink Pantheress,?,,,,
12/8/2021,1094560576,LONELY AND F*CKED UP,The Kid LAROI.,,305810,,
12/8/2021,1094556463,I DON'T KNOW,The Kid LAROI.,,257325,,
12/8/2021,1094558554,ATTENTION,The Kid LAROI.,,250426,,
12/8/2021,1094555320,ABOUT YOU,The Kid LAROI.,,238179,,
12/8/2021,1091006467,NOT SOBER (feat. Polo G & Stunna Gambino),The Kid LAROI.,,1458459,,
12/8/2021,1091891896,B Lovee - IYKYK,Mr. Tuned-In V2,,1099666,,
12/8/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,7081009,,
12/8/2021,1094558740,SITUATION,The Kid LAROI.,,196616,,
12/8/2021,1095244408,Fadaei - Fatehe,Mahdyar,,1095215,,
12/8/2021,1093021315,Butterfly Doors [prod.Katlightning],Onlybino,,310261,,
12/8/2021,1093837507,You Proof -Morgan Wallen,Pj Suso,,366202,,
12/8/2021,1090690882,Over The Top (feat. Drake),Smiley,,1641920,,
12/8/2021,1092663892,Rock N Roll,Ken Carson,,330945,,
